x0,x1,x2,weight,indices
-0.00916255,0.4882687,-1.9482918,0.047128152,0
4.998235,-2.3894272,-1.8959577,0.08076229,1
-0.00916255,0.4882687,-1.7873384,0.021808632,2
4.8655305,-2.3419933,-1.7873384,0.06050137,3
-0.026856536,0.45664558,-1.7350043,0.023919148,4
4.7593665,-2.2471242,-1.7350043,0.07119464,5
-0.53998214,1.1839755,-1.6263851,0.07246094,6
-0.0091625545,0.40202948,-1.6263851,0.12240975,7
-0.09140322,0.28427812,-1.6263851,0.09286256,8
-0.18610242,0.4882687,-1.574051,0.02954718,9
0.0077670263,0.41402623,-1.574051,0.049948804,10
0.0021793065,0.41273323,-1.4654334,0.116078205,11
-0.026856536,0.3933996,-1.4130976,0.02814017,12
-1.672397,-1.0928829,-1.4130976,0.16180599,13
-0.716922,-1.9150822,-1.4130976,0.10693265,14
1.8487059,-1.2509978,-1.4130976,0.035175215,15
0.62782097,0.4882687,-1.3044801,0.025326155,16
-2.0793588,2.7335043,-1.2521443,0.07175744,17
0.26564154,0.12492989,-1.2521443,0.03095419,18
-0.43348795,-0.734292,-1.2521443,0.035878718,19
1.340683,0.19825289,-1.2521443,0.082310006,20
0.574739,0.20366135,-1.1435267,0.044320773,21
0.9993947,0.26690763,-1.1435267,0.03095419,22
1.3001925,0.045546543,-1.1435267,0.062611885,23
0.50396305,0.5831378,-1.0911926,0.08723453,24
0.8755368,0.29853046,-1.0911926,0.023919148,25
-1.4069874,-0.6817836,-1.0911926,0.031657692,26
0.23855324,0.045546543,-1.0911926,0.03798923,27
0.5236793,-0.73328424,-1.0911926,0.054169834,28
1.3178866,-0.049322583,-1.0911926,0.1484394,29
0.52165705,0.10879252,-0.9825734,0.033768207,30
0.6809029,0.3301536,-0.9825734,0.022512138,31
-0.16840842,-0.23906083,-0.9825734,0.02954718,32
0.1500833,0.07716938,-0.9825734,0.031657692,33
0.3093292,-0.01769974,-0.9825734,0.023919148,34
1.5125202,-0.39717594,-0.9825734,0.06120487,35
1.3001925,-0.08094572,-0.9825734,0.042210255,36
2.6095474,-1.6304748,-0.9825734,0.04753269,37
-0.3453483,0.70963037,-0.93023926,0.0647224,38
-0.07993849,0.42502272,-0.93023926,0.037285727,39
0.13238934,0.8044995,-0.93023926,0.023215642,40
1.1409465,0.9626143,-0.93023926,0.021808632,41
0.4508811,0.10879252,-0.93023926,0.023215642,42
0.0037937171,0.28516707,-0.93023926,0.039396238,43
0.051090065,0.12360516,-0.93023926,0.10130461,44
-0.13302045,-0.17581485,-0.93023926,0.03587872,45
0.9463127,-0.46042252,-0.93023926,0.04291376,46
0.25624722,0.3301536,-0.82162166,0.022512138,47
-0.115326464,0.045546543,-0.82162166,0.027436666,48
-0.062244505,-0.87152183,-0.82162166,0.026029656,49
-0.00916255,0.24202724,-0.82162166,0.6577765,50
-0.770004,0.5831378,-0.769286,0.15617795,51
-0.07993849,0.42502272,-0.769286,0.7580258,52
0.63322073,0.63262594,-0.769286,0.15899198,53
0.39779913,0.51989186,-0.769286,0.08442052,54
-0.022213796,0.25986078,-0.769286,1.2216352,55
0.29163522,0.14041537,-0.769286,0.023919148,56
-0.23918436,-0.3023068,-0.769286,0.035175215,57
0.557045,-0.20743768,-0.769286,0.07597846,58
0.9463127,-0.39717594,-0.769286,0.022512138,59
-0.80539197,0.14041537,-0.6606683,0.02462265,60
-0.4338182,0.29853046,-0.6606683,0.065425895,61
-0.26002932,0.36130205,-0.6606683,0.09215906,62
-0.16840842,0.51989186,-0.6606683,0.035175215,63
0.1500833,0.51989186,-0.6606683,0.053466324,64
-1.1238836,-0.42879906,-0.6606683,0.038692735,65
-0.48690024,-0.455044,-0.6606683,0.2574826,66
0.015941497,0.23981029,-0.6606683,3.8105311,67
0.7162909,-0.42879906,-0.6606683,0.037285727,68
2.2114327,-3.3855536,-0.6606683,0.015195694,69
-0.3453483,0.3301536,-0.60833263,0.043385923,70
-0.29226634,0.23528449,-0.60833263,0.02836772,71
0.026225422,0.9309915,-0.60833263,0.87814784,72
0.23855327,0.42502272,-0.60833263,0.13933557,73
-0.007082501,0.20058,-0.60833263,6.827025,74
-0.13302045,0.07716938,-0.60833263,0.21943265,75
-0.026856536,-0.17581485,-0.60833263,0.03420813,76
0.6809029,0.0139234,-0.60833263,0.082600124,77
0.6809029,-0.6185376,-0.60833263,0.03420813,78
-0.48690015,0.26690763,-0.4826029,0.032539442,79
-0.38073626,0.20366135,-0.4826029,0.097618334,80
0.1500833,0.51989186,-0.4826029,0.28284284,81
0.3093292,0.23528449,-0.4826029,0.13182646,82
0.36241114,0.83612204,-0.4826029,0.06090716,83
0.41549313,0.13726307,-0.4826029,0.046723306,84
0.4685751,0.26690704,-0.4826029,0.04422027,85
0.52165705,0.5515147,-0.4826029,0.20107709,86
1.2117226,1.0891066,-0.4826029,0.4663987,87
