x0,x1,x2,weight,indices
-0.29168653,1.4338267,-1.3479705,0.008843801,0
-0.103497066,0.48220995,-1.3479705,0.051433682,1
0.08469236,0.56151134,-1.3479705,0.03653886,2
-0.103497066,0.64081264,-1.3479705,0.045382664,3
-0.26032153,1.3941754,-1.3163266,0.017728308,4
-0.730795,1.5924293,-1.3163266,0.68310267,5
0.49243605,0.6011615,-1.3163266,0.02448195,6
0.02196255,0.56151134,-1.3163266,0.028984375,7
-0.8248898,0.6011615,-1.3163266,0.29617527,8
-6.209198,6.5619793,-1.2506498,0.19064967,9
-0.337806,1.3739591,-1.2506498,0.025888957,10
-0.009402311,0.2434983,-1.2506498,0.087797344,11
0.17878702,0.20465574,-1.2506498,0.037707828,12
0.0891377,0.49589938,-1.2506498,0.3431694,13
-0.103497066,0.7201145,-1.2506498,0.15195692,14
0.36697644,-0.58835673,-1.2506498,0.0489639,15
-0.26032153,1.3941754,-1.2190058,0.012100273,16
-1.4835527,0.7201145,-1.2190058,0.024763353,17
0.11605713,0.04605305,-1.2190058,0.074290045,18
0.3983412,0.48220995,-1.2190058,0.030109985,19
0.021962464,0.46367785,-1.2190058,1.3759139,20
0.96290946,0.32360828,-1.2190058,0.023637744,21
-0.29168653,1.275224,-1.153329,0.010693264,22
-0.103497066,0.16500556,-1.153329,0.008442052,23
0.08469236,0.16500556,-1.153329,0.25396505,24
0.36697644,0.20465574,-1.153329,0.027014563,25
-0.29168653,0.48220995,-1.153329,0.014632889,26
0.07141261,0.42082626,-1.153329,3.3554342,27
-0.3857812,0.6804633,-1.153329,0.091174155,28
-2.0794857,-0.27115336,-1.153329,0.02645176,29
0.36697644,-0.033249304,-1.153329,0.040240444,30
0.2728816,-0.31080353,-1.153329,0.061626974,31
-0.8248898,1.7113813,-1.1216851,0.068099216,32
-0.26032153,1.3148746,-1.1216851,0.016039899,33
0.3983412,1.9889356,-1.1216851,0.058250155,34
-0.6367004,0.7597652,-1.1216851,0.11256068,35
-0.35441634,0.24430592,-1.1216851,0.019135317,36
-0.26032153,-0.033249304,-1.1216851,0.027014563,37
0.02196255,0.64081264,-1.1216851,0.04080325,38
0.07539768,0.37746024,-1.1216851,6.1731095,39
0.21015188,0.16500556,-1.1216851,0.01829111,40
0.26167545,0.7418245,-1.1216851,0.045305677,41
0.96290946,0.56151134,-1.1216851,0.03798923,42
-0.6367004,-0.11255065,-1.1216851,0.05599894,43
0.34831682,0.027480913,-1.1216851,0.14773591,44
0.21015188,-0.072899476,-1.1216851,0.041647453,45
0.11605713,-0.191852,-1.1216851,0.012100273,46
-1.0444441,1.0373199,-1.0560093,0.11790732,47
-0.5739706,1.1562719,-1.0560093,0.04418007,48
-0.29168653,1.275224,-1.0560093,0.012381677,49
-0.76216,1.4734774,-1.0560093,0.04108465,50
-0.19759181,-0.11255065,-1.0560093,0.02785877,51
-0.103497066,0.0064028725,-1.0560093,0.025326155,52
-0.47987586,0.24430592,-1.0560093,0.018853914,53
0.07709173,0.33094984,-1.0560093,12.195529,54
-1.1385387,0.04605305,-1.0560093,0.059938565,55
-0.76216,-0.033249304,-1.0560093,0.018572511,56
-1.2012686,1.0769701,-1.0243645,0.12691216,57
-0.6367004,1.3941754,-1.0243645,0.023919148,58
-0.49855947,1.0980601,-1.0243645,0.022230737,59
-0.26032153,1.2355728,-1.0243645,0.013788684,60
-0.07213229,1.3148746,-1.0243645,0.028421573,61
0.3983412,1.4338267,-1.0243645,0.12634936,62
0.77472013,1.275224,-1.0243645,0.017446907,63
-1.1071739,0.40290862,-1.0243645,0.032079797,64
-0.31194443,0.26220354,-1.0243645,0.036300823,65
-0.16622686,0.5378343,-1.0243645,0.07006903,66
-0.18567559,0.014597109,-1.0243645,0.06894342,67
0.02196255,0.79941535,-1.0243645,0.037145022,68
0.11605713,0.9183674,-1.0243645,0.027577369,69
0.08080969,0.2988084,-1.0243645,14.406781,70
0.5190753,0.25070179,-1.0243645,0.4574185,71
0.6806254,0.36325845,-1.0243645,0.014351487,72
0.96290946,0.40290862,-1.0243645,0.011537471,73
1.0570042,0.5218601,-1.0243645,0.0332054,74
-0.44851094,-0.11255065,-1.0243645,0.06978763,75
0.77472013,0.0064028725,-1.0243645,0.10327443,76
0.46641764,-0.17890915,-1.0243645,0.0807623,77
0.21015188,-0.46940622,-1.0243645,0.011818872,78
-0.16622695,-0.31080353,-1.0243645,0.03658222,79
0.3299621,2.282087,-0.95868856,0.03460713,80
-0.5739706,1.3148746,-0.95868856,0.022512138,81
0.17878702,0.9976692,-0.95868856,0.02954718,82
-0.22652358,1.1684632,-0.95868856,0.58348644,83
-0.103497066,1.275224,-0.95868856,0.042210255,84
-0.009402397,1.4734774,-0.95868856,0.05599894,85
-0.33912978,-0.05290626,-0.95868856,0.08892295,86
-0.103497066,0.0064028725,-0.95868856,0.019979522,87
-0.5739706,0.20465574,-0.95868856,0.035456616,88
-0.3857812,0.20465574,-0.95868856,0.015195694,89
-0.9503494,0.4425588,-0.95868856,0.010411863,90
0.08630902,0.25828356,-0.95868856,19.344257,91
-0.47987586,0.56151134,-0.95868856,0.03630082,92
0.36697644,0.4740037,-0.95868856,0.07541566,93
-0.19759165,0.7353436,-0.95868856,0.10468143,94
0.5152712,0.18700731,-0.95868856,0.37032467,95
-0.85625464,-0.15220082,-0.95868856,0.016039899,96
-0.5739706,-0.191852,-0.95868856,0.02982858,97
-0.47987586,-0.39010486,-0.95868856,0.13028899,98
0.2728816,-0.31080353,-0.95868856,0.010130462,99
-0.009402397,-0.191852,-0.95868856,0.022230737,100
0.4610712,-0.23150218,-0.95868856,0.01322588,101
1.4020181,-0.39010486,-0.95868856,0.022512138,102
5.3539953,3.337058,-0.9270437,0.023919148,103
-3.3654466,2.4647431,-0.9270437,0.0090048555,104
-0.9189845,1.5131274,-0.9270437,0.91525906,105
-0.54260564,1.0373199,-0.9270437,0.009567658,106
-0.26032153,1.1562715,-0.9270437,1.1506517,107
6.1067533,1.5131274,-0.9270437,0.018009711,108
-1.671742,0.0064028725,-0.9270437,0.09652079,109
-0.40286765,0.14458703,-0.9270437,1.6166528,110
-0.35441634,0.32360828,-0.9270437,0.01322588,111
-0.16622695,0.64081264,-0.9270437,0.023074942,112
-0.16622695,-0.072899476,-0.9270437,0.008442052,113
-0.11792301,0.50256443,-0.9270437,0.028702974,114
0.084711894,0.2226084,-0.9270437,19.773819,115
0.27692494,0.61267424,-0.9270437,0.0807623,116
0.77472013,0.16500556,-0.9270437,0.07597846,117
2.468425,0.7201145,-0.9270437,0.011818872,118
-0.35441634,-0.31080353,-0.9270437,0.08048089,119
0.8688147,-0.033249304,-0.9270437,0.045868482,120
0.96290946,-0.15220082,-0.9270437,0.019135317,121
0.30424663,-0.191852,-0.9270437,0.024763353,122
0.08380728,-0.257563,-0.9270437,0.055154733,123
0.077424325,-0.44603443,-0.9270437,0.0664108,124
-0.47987586,1.1959226,-0.8613679,0.029265778,125
-0.5739706,1.3148746,-0.8613679,0.08076229,126
-1.3267282,0.20465574,-0.8613679,0.04418007,127
-0.47987586,0.08570322,-0.8613679,0.012100273,128
-0.76216,0.28395608,-0.8613679,0.019979522,129
-0.5739706,0.28395608,-0.8613679,0.07372724,130
-0.3857812,0.28395608,-0.8613679,0.045305673,131
0.107223764,0.17498316,-0.8613679,22.278292,132
-0.29168648,0.59519595,-0.8613679,0.018853916,133
0.2728816,0.40290862,-0.8613679,0.010411863,134
0.4610712,0.56151134,-0.8613679,0.0090048555,135
0.08469236,0.79941535,-0.8613679,0.05796875,136
-0.23551317,1.0671396,-0.8613679,0.67831886,137
0.55516577,0.30880702,-0.8613679,0.43884596,138
1.2138286,1.0373199,-0.8613679,0.008442052,139
