x0,x1,x2,weight,indices
2.0463426,1.6800084,-2.1450753,0.021527672,0
0.15715386,0.5498497,-2.120692,0.015010321,1
0.1387526,0.5498497,-2.070084,0.015010321,2
2.0586102,1.6348021,-2.0457008,0.0323612,3
0.12955196,0.5159447,-2.0457008,0.028769786,4
0.1111509,0.5159447,-1.9201025,0.016678136,5
0.3871687,-0.8402464,-1.9201025,0.019135317,6
0.5711807,-0.77243686,-1.8957182,0.017512042,7
0.08354899,0.48204014,-1.8451113,0.037525807,8
0.07434836,0.44813538,-1.820727,0.027518922,9
0.06451706,0.4376085,-1.77012,0.05628871,10
0.07434836,0.44813538,-1.7457366,0.06129215,11
0.06405029,0.41871294,-1.6951288,0.04878355,12
-0.57889384,0.0073734685,-1.6951288,0.011818872,13
0.04674666,0.41423038,-1.6707454,0.042529248,14
0.044699393,0.36650905,-1.6201383,0.040027525,15
-1.0481242,3.024898,-1.6201383,0.0163213,16
2.0586102,1.5443896,-1.5957541,0.031657692,17
0.034225553,0.39885017,-1.5957541,0.025017202,18
0.18989727,1.0358125,-1.5207629,0.1290645,19
-0.008456941,0.6176593,-1.5207629,0.043515995,20
0.1387526,0.41423038,-1.462183,0.043515995,21
0.055947296,0.38032538,-1.462183,0.164174,22
0.07434836,0.58375424,-1.4377996,0.046977498,23
-0.020190515,0.26419827,-1.4377996,0.41983047,24
0.21235767,-0.46729386,-1.4377996,0.014016991,25
-0.026858008,0.256969,-1.3792197,1.3418256,26
0.028345393,3.6690886,-1.3548362,0.030164499,27
-0.14646585,0.31251624,-1.3548362,0.07912,28
-0.037253015,0.26213402,-1.3548362,1.8773692,29
-0.11886375,0.14299215,-1.3548362,0.0598345,30
0.1939564,0.6176593,-1.2962563,0.37211126,31
-0.1924688,0.43403515,-1.2962563,0.041043498,32
-0.16486712,0.17689693,-1.2962563,0.051922496,33
-0.16486712,0.31251603,-1.2962563,0.038571,34
-0.09441982,0.3990498,-1.2962563,0.17208599,35
-0.045135394,0.24336533,-1.2962563,3.838496,36
0.08354899,0.48204014,-1.2962563,0.030164499,37
-0.3580794,0.27861127,-1.2962563,0.07909588,38
-0.22007051,0.10908737,-1.2962563,0.017688109,39
2.043565,1.4354956,-1.2718722,0.13015778,40
0.101950265,0.5498497,-1.2718722,0.22054698,41
-0.20166925,0.17689693,-1.2718722,0.054889496,42
0.04674666,0.41423038,-1.2718722,0.083570495,43
-0.047120117,0.23614354,-1.2718722,6.702541,44
-0.11886375,0.07518303,-1.2718722,0.061812498,45
0.15715386,-0.22262843,-1.2718722,0.22226942,46
0.07434836,-0.43338865,-1.2718722,0.052730586,47
-0.27527392,0.44813538,-1.2132922,0.02503034,48
-0.22007051,0.3803258,-1.2132922,0.016353155,49
-0.18028878,0.26364976,-1.2132922,0.053398058,50
-0.08206161,0.41423059,-1.2132922,0.18288836,51
-0.06201891,0.21349001,-1.2132922,5.9208436,52
-0.05445991,0.5159447,-1.2132922,0.06140777,53
-0.3304775,0.10908737,-1.2132922,0.059739083,54
-1.250537,2.9570882,-1.1889088,0.042476106,55
-0.20166925,0.7871829,-1.1889088,1.8097534,56
-0.28447476,0.27861127,-1.1889088,0.049706083,57
-0.18226165,0.30597094,-1.1889088,0.29823652,58
-0.06627634,0.20500451,-1.1889088,12.527289,59
-0.008456941,0.007373041,-1.1889088,0.13736954,60
-0.036058642,-0.29776952,-1.1889088,0.13917704,61
-0.36727986,0.10908737,-1.1889088,0.1635782,62
-0.28447476,0.14299215,-1.1889088,0.076818496,63
-0.36727986,-0.2299604,-1.1889088,0.08043349,64
0.2215581,1.1940403,-1.0210432,0.09193153,65
-0.799708,2.6243982,-1.0210432,0.19529954,66
-0.9653186,2.7875643,-1.0210432,2.7308261,67
-0.30287603,0.7532784,-1.0210432,0.048488162,68
-0.24767241,0.48204014,-1.0210432,0.053875733,69
-0.13726501,0.5498495,-1.0210432,0.13873002,70
-0.110531285,0.13549502,-1.0210432,8.33727,71
-0.3580794,0.27861127,-1.0210432,0.24378768,72
-0.05445991,-0.026531737,-1.0210432,0.11717972,73
0.02033511,0.06534332,-1.0210432,0.49969742,74
0.08354899,-0.12824607,-1.0210432,0.063303985,75
0.1387526,0.0073734685,-1.0210432,0.08350738,76
-0.30287603,0.0073734685,-1.0210432,0.21146226,77
-0.30287603,0.14299215,-1.0210432,0.4471686,78
4.099667,1.3186918,-0.8663758,0.2663465,79
-0.4579995,0.37909505,-0.8663758,0.24801663,80
-0.37229687,0.57746565,-0.8663758,0.3713398,81
-0.3464482,0.43781966,-0.8663758,0.090437,82
0.03601319,0.124620736,-0.8663758,0.6919801,83
-0.1552176,-0.34517744,-0.8663758,0.404226,84
-0.16436213,0.050657567,-0.8663758,21.9666,85
-0.2030251,0.41824508,-0.8663758,0.06303185,86
-0.28270462,0.24207038,-0.8663758,0.13291499,87
-0.3464482,0.0071710865,-0.8663758,0.073993914,88
-0.28270462,0.4769697,-0.8663758,0.11510165,89
-0.5497301,-0.34517786,-0.8663758,0.3453049,90
-0.6811021,-0.051553525,-0.8663758,0.43163115,91
-0.30287603,1.0923257,-0.7117085,0.22472227,92
-0.24767241,0.34642082,-0.7117085,0.43026093,93
-0.24767241,0.6176593,-0.7117085,0.06029134,94
0.028345393,0.27861127,-0.7117085,0.28227308,95
-0.3580794,0.27861127,-0.7117085,0.16717145,96
-0.46848682,0.31768513,-0.7117085,0.112361126,97
-0.5236902,0.41423038,-0.7117085,0.42752042,98
-0.80550134,0.6783527,-0.7117085,0.34530494,99
0.3871687,-0.3655791,-0.7117085,0.10413959,100
-0.093309104,-0.04662062,-0.7117085,2.0074275,101
-0.49608853,-0.32685393,-0.7117085,0.12880422,102
-0.3580794,-0.26386517,-0.7117085,0.17813349,103
-0.27527392,-0.29776952,-0.7117085,0.054810308,104
-0.20188162,0.0009532924,-0.7117085,9.231426,105
-0.16185594,-0.15835136,-0.7117085,3.9436018,106
-0.10966331,-0.29776952,-0.7117085,0.06714263,107
-0.1924688,-0.8063412,-0.7117085,0.07810468,108
1.9164492,1.0381176,-0.5570411,0.14895508,109
1.9319216,1.1555673,-0.5570411,0.70753664,110
2.0439365,1.1947167,-0.5570411,0.6296737,111
0.6415775,0.85541844,-0.5570411,0.46040657,112
-0.28270462,0.7901684,-0.5570411,0.09317752,113
0.03601319,0.4769697,-0.5570411,0.061661594,114
-0.011794508,0.5356945,-0.5570411,0.072623655,115
-0.4261279,0.26164562,-0.5570411,0.06029134,116
-0.059602007,-0.11027813,-0.5570411,0.45081475,117
-0.094118565,-0.23921265,-0.5570411,0.6015431,118
-0.10740991,0.06589612,-0.5570411,0.050699532,119
-0.2030251,-0.28645283,-0.5570411,0.056180567,120
-0.09147381,0.35952026,-0.5570411,0.13291499,121
-0.23040399,-0.10201598,-0.5570411,6.125737,122
-0.1552176,0.35952026,-0.5570411,0.056180567,123
-0.33051232,-0.28645283,-0.5570411,0.073993914,124
-0.250833,0.124620736,-0.5570411,5.191906,125
-0.32401595,-0.14506218,-0.5570411,0.28912434,126
-0.23489691,0.3007952,-0.5570411,0.37545058,127
-0.36238432,-0.051553525,-0.5570411,0.12469344,128
-0.28270462,0.35952026,-0.5570411,0.07810468,129
-0.35403377,0.21411726,-0.5570411,0.15620938,130
-0.4101918,0.124620736,-0.5570411,0.07810468,131
0.09975679,-0.11027813,-0.5570411,0.08221547,132
0.020077292,-0.16900274,-0.5570411,0.17676324,133
-0.4420638,-0.34517744,-0.5570411,0.09591803,134
-0.4579995,-0.16900274,-0.5570411,0.33708343,135
-0.4739354,0.0071710865,-0.5570411,0.06851288,136
-0.3145766,-1.2847742,-0.5570411,0.7577525,137
-0.1392817,-0.5213521,-0.5570411,0.06029134,138
-0.28270462,-0.46262708,-0.5570411,0.59880257,139
-0.1711533,-2.7528937,-0.5570411,0.21787098,140
1.972738,1.3183576,-0.40237302,0.7312339,141
2.044351,1.2143636,-0.40237302,8.669862,142
2.224221,1.3861672,-0.40237302,0.37915832,143
-0.7445042,0.88889724,-0.40237302,0.1356555,144
0.1387526,0.27861127,-0.40237302,0.061661594,145
-0.3110126,0.33642623,-0.40237302,0.45218503,146
-0.27527392,0.5159447,-0.40237302,0.0712534,147
-0.22700527,0.27544332,-0.40237302,0.30282694,148
-0.16486712,0.3803258,-0.40237302,0.049329273,149
-0.13726501,0.2108017,-0.40237302,0.056180567,150
-0.10966331,0.3803258,-0.40237302,0.1493581,151
-0.5512917,0.24470669,-0.40237302,0.10550985,152
-0.57889384,0.34642082,-0.40237302,0.083585724,153
-0.63409746,0.41423038,-0.40237302,0.06440211,154
-0.08206161,-0.5351034,-0.40237302,0.13154474,155
-0.07568773,-0.25603604,-0.40237302,0.28227308,156
-0.49608833,-0.29776952,-0.40237302,0.36996955,157
-0.42675436,-0.38293687,-0.40237302,0.20827916,158
-0.42840102,-0.18313953,-0.40237302,0.7413094,159
-0.4132828,-0.060436085,-0.40237302,0.28638387,160
-0.38568133,0.10908737,-0.40237302,0.19457659,161
-0.3304775,0.10908737,-0.40237302,0.083585724,162
-0.2749978,-0.11162592,-0.40237302,3.1858487,163
-0.21491213,-0.50753534,-0.40237302,0.58372974,164
-0.22007051,-0.29776952,-0.40237302,0.22198175,165
-0.18037406,0.09003907,-0.40237302,0.14113654,166
-0.16486691,-0.3553543,-0.40237302,0.670056,167
-0.13726501,-0.46729386,-0.40237302,0.109620616,168
-0.9377167,-0.5690082,-0.40237302,0.6933504,169
-0.57889384,-0.5351034,-0.40237302,0.109620616,170
-0.1924688,-0.67072207,-0.40237302,0.06714263,171
-0.16486712,-0.90805596,-0.40237302,0.053440053,172
-0.79970783,-1.0097703,-0.40237302,0.5851,173
1.9541278,1.0986658,-0.24770568,0.17942315,174
2.0731027,0.95981807,-0.24770568,0.20989124,175
2.1084108,0.85152054,-0.24770568,0.49425998,176
2.0417118,1.1865189,-0.24770568,17.703648,177
2.0333126,1.3904665,-0.24770568,0.22004725,178
2.086432,1.3513163,-0.24770568,0.27082738,179
2.149218,1.224489,-0.24770568,0.49425995,180
2.5326374,0.5683193,-0.24770568,0.22681795,181
-0.28270462,0.6727192,-0.24770568,0.10413959,182
-0.8882686,1.6123155,-0.24770568,0.06303185,183
-0.7607814,0.43781966,-0.24770568,0.17950375,184
-0.4101918,0.20292036,-0.24770568,0.13428526,185
-0.09147381,-0.34517744,-0.24770568,0.11921242,186
-0.09147381,0.0071710865,-0.24770568,0.31927004,187
-0.1552176,-0.11027813,-0.24770568,0.050699532,188
-0.17071751,0.124620736,-0.24770568,0.11373139,189
-0.2030251,-0.051553525,-0.24770568,0.13976629,190
-0.29191047,-0.3112551,-0.24770568,0.16580118,191
-0.31255507,-0.16900317,-0.24770568,0.47959018,192
-0.19498646,0.44786817,-0.24770568,0.13976628,193
-0.2667689,0.18334576,-0.24770568,0.052069794,194
-0.2667689,0.3007952,-0.24770568,0.110990874,195
-0.37832022,-0.11027813,-0.24770568,0.049329273,196
-0.3464482,0.124620736,-0.24770568,0.04658876,197
-0.5217431,-0.5213521,-0.24770568,0.083585724,198
-0.6014228,-0.6975264,-0.24770568,0.052069794,199
-0.1392817,-0.6388009,-0.24770568,0.48096046,200
-0.15033875,-0.48060572,-0.24770568,1.8190169,201
-0.1973348,-0.54232156,-0.24770568,0.42615014,202
-0.3464482,-1.0498749,-0.24770568,0.09317752,203
-0.2986407,-0.6388009,-0.24770568,0.21924123,204
-0.38566062,-1.5467229,-0.24770568,0.37682086,205
-0.4579995,-0.99115026,-0.24770568,0.2302033,206
1.6599176,1.3861672,-0.09303832,0.18619382,207
1.880732,1.4765798,-0.09303832,0.35546097,208
1.9543366,0.97930986,-0.09303832,0.15234043,209
2.0009785,1.2384616,-0.09303832,0.5078013,210
2.0474203,1.0542995,-0.09303832,3.9879336,211
2.0574226,1.2753465,-0.09303832,0.88018906,212
2.0463426,1.3635639,-0.09303832,0.2234326,213
2.3714304,1.0245163,-0.09303832,0.32160756,214
2.1874185,1.2505481,-0.09303832,0.12525767,215
2.0463426,0.775881,-0.09303832,0.6466004,216
2.0831451,0.9567068,-0.09303832,0.12525767,217
2.1846893,0.7649949,-0.09303832,0.54504013,218
-0.17638369,0.1877387,-0.09303832,0.44670403,219
-0.24767241,0.27861127,-0.09303832,0.20005761,220
-0.13726501,0.6176593,-0.09303832,0.10413959,221
-0.30287603,0.41423038,-0.09303832,0.09728829,222
-0.27527392,0.71937335,-0.09303832,0.06029134,223
-0.44088492,0.44813538,-0.09303832,0.07673442,224
-0.9328994,0.78126484,-0.09303832,0.8687434,225
-0.34229374,-0.3800937,-0.09303832,0.14113653,226
-0.32461545,-0.19463724,-0.09303832,1.0729117,227
-0.30287603,-0.46729386,-0.09303832,0.14113654,228
-0.30287603,0.07518303,-0.09303832,0.17950375,229
-0.24767241,-0.19605562,-0.09303832,0.28912437,230
-0.22007051,-0.43338865,-0.09303832,2.6754284,231
-0.14501224,-0.05091985,-0.09303832,0.18909556,232
-0.77210635,0.10908737,-0.09303832,0.14661758,233
0.1387526,-0.87415075,-0.09303832,0.100028805,234
-0.1924688,-0.87415075,-0.09303832,0.32201058,235
-0.57889384,-0.60291296,-0.09303832,0.22609252,236
-0.49608833,-0.77243686,-0.09303832,0.16991197,237
-0.44088492,-0.8402464,-0.09303832,0.16717145,238
-0.3580794,-0.94196075,-0.09303832,0.20279813,239
1.8500632,1.3635639,0.061629027,0.1280903,240
2.0417802,1.0849988,0.061629027,2.2364976,241
