x0,x1,x2,weight,indices
-0.8361706,-2.3233998,-1.4317452,0.024436818,0
-0.92939365,-2.1219819,-1.3965851,0.05416983,1
-1.0359346,0.8129627,-1.3965851,0.0984906,2
-0.9959817,-1.6903723,-1.3236103,0.030250685,3
-0.8095353,-0.25167388,-1.3236103,0.0492453,4
-0.9293935,-0.017815383,-1.3236103,0.2279354,5
-0.9693464,-1.5177284,-1.2884502,0.026029656,6
-0.8095353,-0.59696186,-1.2884502,0.02462265,7
0.3890477,-0.82715327,-1.2884502,0.021105127,8
0.46895292,-0.65450966,-1.2884502,0.13577633,9
-0.91077405,0.00326481,-1.2884502,0.5670244,10
-0.8361706,0.26625767,-1.2884502,0.13436933,11
-0.95602876,-1.201215,-1.2154754,0.04080325,12
-1.5553203,-0.71205753,-1.2154754,0.04572778,13
0.5222235,-0.9997972,-1.2154754,0.07527497,14
0.7014091,-0.7835585,-1.2154754,0.2968788,15
0.5621764,-0.79837936,-1.2154754,0.0330647,16
0.41611156,-0.80109864,-1.2154754,1.014805,17
0.64208186,-0.39554363,-1.2154754,0.026733162,18
-0.5698188,-0.13657787,-1.2154754,0.041506752,19
-0.7695828,0.122387886,-1.2154754,0.030250685,20
-0.8095353,-0.48186558,-1.2154754,0.0323612,21
-0.9040478,0.014354216,-1.2154754,1.6043414,22
-0.9693464,0.46648464,-1.2154754,0.04643128,23
-0.1963357,0.97559047,-1.2154754,0.043617267,24
-1.1291577,-1.0573452,-1.1803154,0.053466324,25
-0.92939365,-1.0285711,-1.1803154,0.03587872,26
0.42875656,-0.7958112,-1.1803154,1.2469614,27
0.7486226,-0.7408313,-1.1803154,1.2976137,28
0.9883393,-0.85592717,-1.1803154,0.06401889,29
-1.6751788,0.29503173,-1.1803154,0.09567659,30
-0.8937989,0.021038797,-1.1803154,3.033511,31
-0.7562649,0.15116169,-1.1803154,0.042913765,32
-1.127752,0.47625455,-1.1803154,0.08090299,33
-1.5952729,2.3394337,-1.1803154,0.71968484,34
-1.0758871,-0.59696186,-1.1073416,0.047838297,35
0.5391679,-1.0451416,-1.1073416,0.053466327,36
0.6021289,-0.9422491,-1.1073416,0.038692735,37
0.9217511,-0.53941345,-1.1073416,0.12803778,38
0.7012205,-0.6406917,-1.1073416,0.0323612,39
0.45621797,-0.7595942,-1.1073416,2.619498,40
0.35132557,-0.8191684,-1.1073416,1.0422416,41
0.49906498,-0.5560921,-1.1073416,0.07668197,42
0.28250676,-0.71205753,-1.1073416,0.16039898,43
-1.408827,0.41012746,-1.1073416,0.22652839,44
-0.7296299,0.4389015,-1.1073416,0.057687353,45
-0.87786484,0.026985064,-1.1073416,4.843627,46
-0.8894412,-0.43932828,-1.1073416,0.19909172,47
-1.0492518,0.26625767,-1.1073416,0.023919148,48
-1.2090629,0.6115451,-1.1073416,0.02462265,49
0.13658555,-0.8179738,-1.0721805,0.0654259,50
0.5888117,-1.1187682,-1.0721805,0.047134787,51
0.349095,-0.7408313,-1.0721805,0.054873332,52
0.49370736,-0.7874332,-1.0721805,3.184764,53
0.9883393,-1.0861192,-1.0721805,0.09497308,54
0.54885876,-0.59696156,-1.0721805,0.054873332,55
0.66871715,-0.6832835,-1.0721805,0.06823992,56
0.78857553,-0.645843,-1.0721805,0.14773591,57
1.0282913,-0.53941345,-1.0721805,0.023919148,58
-0.7163122,-0.107803814,-1.0721805,0.10693265,59
-0.4765955,0.17993574,-1.0721805,0.026029656,60
-0.8736908,0.055347897,-1.0721805,6.65902,61
-0.70304567,0.24703865,-1.0721805,0.078792475,62
1.1081972,-3.8771942,-1.0721805,0.13788685,63
1.3745493,-0.13657816,-1.0721805,0.02460025,64
-0.6763597,-1.1148931,-0.99920684,0.123113245,65
0.6820348,-1.3450847,-0.99920684,0.0330647,66
0.72069305,-0.7165389,-0.99920684,0.21175477,67
0.5082738,-0.7533121,-0.99920684,3.7866118,68
0.3224597,-0.7408313,-0.99920684,0.11256068,69
-1.6884962,0.38135365,-0.99920684,0.10693265,70
-0.63314354,0.3357468,-0.99920684,0.09075205,71
-0.65246785,0.029832378,-0.99920684,0.13577633,72
-0.6497244,-0.0790303,-0.99920684,0.03658222,73
-0.7296299,0.66909295,-0.99920684,0.03095419,74
-0.8628024,0.06284705,-0.99920684,7.306244,75
-0.849488,-0.16535194,-0.99920684,0.046431284,76
-0.92939365,0.41012746,-0.99920684,0.0330647,77
-0.9124711,-0.23508729,-0.99920684,0.09075205,78
-1.0892048,0.41012746,-0.99920684,0.09075204,79
-1.0892048,-0.3379958,-0.99920684,0.1822076,80
0.59170055,-0.4142662,-0.99920684,0.17798658,81
0.5089058,-0.39554363,-0.99920684,0.037285727,82
0.26918912,-0.5106399,-0.99920684,0.022512138,83
2.792872,-2.2514646,-0.99920684,0.015477095,84
1.1881031,-1.8054682,-0.96404564,0.022512138,85
0.2292364,-0.7507017,-0.96404564,0.041506752,86
0.7486226,-1.4314066,-0.96404564,0.05416983,87
0.30914205,-0.9422491,-0.96404564,0.07035043,88
0.349095,-0.85592717,-0.96404564,0.034471713,89
0.6287638,-0.8708626,-0.96404564,0.09286257,90
0.5187515,-0.7584784,-0.96404564,3.4053125,91
0.7212926,-0.6890835,-0.96404564,0.15406744,92
0.50890607,-0.5106396,-0.96404564,0.047134787,93
-1.2589958,0.13438255,-0.96404564,0.040099744,94
-1.1957455,0.29503173,-0.96404564,0.08512402,95
-0.35673735,-0.021482438,-0.96404564,0.06120487,96
-1.1557926,-0.25167388,-0.96404564,0.058390856,97
-1.0359346,-0.16535194,-0.96404564,0.03095419,98
-1.0758871,-0.07903002,-0.96404564,0.05557684,99
-0.8598878,0.08235802,-0.96404564,7.8236713,100
-0.59645385,0.38135365,-0.96404564,0.021105127,101
-0.436643,0.49644938,-0.96404564,0.0492453,102
-0.8361706,0.4389015,-0.96404564,0.057687353,103
0.6675779,-0.31963354,-0.96404564,0.052059315,104
-0.1170204,-0.07903002,-0.96404564,0.0492453,105
-0.6763597,0.7841889,-0.96404564,0.023919148,106
1.8340063,-3.2873278,-0.96404564,0.025434157,107
2.932707,-2.46727,-0.96404564,0.038833436,108
0.8418452,-1.6903723,-0.891072,0.05416983,109
0.0028375315,-0.7408313,-0.891072,0.021105127,110
0.6820348,-0.82715327,-0.891072,0.03095419,111
0.7663429,-0.67440224,-0.891072,0.325019,112
0.5383966,-0.7679232,-0.891072,4.2365026,113
-1.1940418,0.14034352,-0.891072,0.096380085,114
-0.5698188,-0.021482438,-0.891072,0.022512138,115
-0.6097715,0.4676753,-0.891072,0.028843677,116
-0.7296299,0.49644938,-0.891072,0.4213991,117
-0.7951084,0.40612978,-0.891072,0.099194095,118
-0.76181865,-0.1709439,-0.891072,0.11678171,119
-0.849826,0.093744,-0.891072,6.0793304,120
-0.88944095,0.4389015,-0.891072,0.03587872,121
-0.9693464,-0.0790303,-0.891072,0.1681375,122
-0.9966526,-0.21379167,-0.891072,0.10130462,123
-1.0092993,0.2374836,-0.891072,0.28984377,124
0.5888117,-0.39554363,-0.891072,0.12029923,125
0.23620917,-0.4293391,-0.891072,0.21949333,126
-0.9104047,0.6266436,-0.891072,0.22723188,127
-0.370055,0.8129627,-0.891072,0.042210255,128
0.4556355,1.0719285,-0.891072,0.43884343,129
0.8684805,-1.8054682,-0.85591185,0.07035043,130
0.46895292,-0.9997972,-0.85591185,0.12733428,131
0.3890477,-0.82715327,-0.85591185,0.025326155,132
0.6287642,-0.9997972,-0.85591185,0.02814017,133
1.1481502,-1.2587628,-0.85591185,0.047134787,134
0.57239217,-0.79332405,-0.85591185,2.6307545,135
0.66871715,-0.62573534,-0.85591185,0.19909173,136
0.7486226,-0.7024238,-0.85591185,0.16532351,137
-0.916076,-0.19412574,-0.85591185,0.11537471,138
-0.84718955,-0.11716877,-0.85591185,0.11467121,139
-0.6364066,0.0072916267,-0.85591185,0.060501374,140
-0.99598145,-0.13657787,-0.85591185,0.04221026,141
-0.8312127,0.109484695,-0.85591185,4.968147,142
-0.59645385,0.49644938,-0.85591185,0.056983847,143
-1.0359344,0.3525796,-0.85591185,0.040099744,144
0.36241242,0.15116169,-0.85591185,0.026733162,145
-1.3955092,2.2228875,-0.85591185,0.11045018,146
0.83518684,-0.0070949974,-0.85591185,0.025017204,147
0.88179815,-1.9493381,-0.7829371,0.11185718,148
0.8018932,-0.7279652,-0.7829371,0.07949599,149
0.44231784,-0.9997972,-0.7829371,0.1477359,150
0.7190207,-0.7290118,-0.7829371,0.29406482,151
0.57343745,-0.76450366,-0.7829371,2.1682,152
-0.43320727,0.47974104,-0.7829371,0.05065231,153
-0.54273987,0.20353752,-0.7829371,0.04572778,154
-0.6097715,0.4676753,-0.7829371,0.11818872,155
-0.68967694,0.41012746,-0.7829371,0.030250685,156
-0.825182,0.11843623,-0.7829371,4.4862475,157
-0.849488,0.3525796,-0.7829371,0.18361463,158
-0.9381846,0.31872857,-0.7829371,0.04291376,159
