x0,x1,x2,weight,indices
-0.57110196,1.4262257,-1.2666948,0.019782187,0
-0.100078635,1.0060241,-1.2666948,0.024436818,1
0.3709442,0.54380244,-1.2666948,0.053528275,2
0.27673897,0.4763952,-1.2666948,0.033746082,3
0.13543227,0.27067155,-1.2666948,0.054110095,4
0.48084924,-0.4856914,-1.2666948,0.11694763,5
-0.13148029,0.92198384,-1.2337117,0.02462265,6
0.26793954,0.4736764,-1.2337117,0.6092347,7
0.1132663,0.5269118,-1.2337117,0.17798658,8
0.24533756,0.3337018,-1.2337117,0.023919148,9
-0.27278674,0.22865126,-1.2337117,0.03658222,10
2.1137288,-1.2420539,-1.2337117,0.026029656,11
-0.100078635,1.0060241,-1.1652553,0.08793803,12
-0.100078635,0.6278427,-1.1652553,0.08371702,13
0.041227806,0.64885277,-1.1652553,0.15195693,14
-0.10007915,0.532136,-1.1652553,0.13436933,15
0.22990493,0.4575816,-1.1652553,5.9389834,16
-0.121103846,0.24028304,-1.1652553,0.09497307,17
0.10403112,-0.35963073,-1.1652553,0.023215642,18
-0.5868028,0.5227923,-1.1652553,0.05045136,19
0.33169237,-1.0844785,-1.1652553,0.020013763,20
-0.0843778,0.985014,-1.1322722,0.048541795,21
-0.8380151,0.77491325,-1.1322722,0.5469746,22
0.35985634,0.53474134,-1.1322722,0.09497307,23
-0.13148029,0.669863,-1.1322722,0.04432077,24
0.22599311,0.47354954,-1.1322722,5.5436144,25
0.056928635,0.51955175,-1.1322722,0.08653103,26
0.009826145,0.31269163,-1.1322722,0.026029656,27
-0.037275314,0.2496613,-1.1322722,0.053466324,28
-1.1049271,-0.10750998,-1.1322722,0.020430716,29
-0.0058736545,1.7623868,-1.063816,0.07386795,30
0.41804644,0.6908731,-1.063816,0.031657692,31
0.041227806,0.9009738,-1.063816,0.044320773,32
-0.26823914,0.70285076,-1.063816,0.047838293,33
0.6535576,0.3337018,-1.063816,0.021105127,34
-0.1942836,0.6278427,-1.063816,0.042210255,35
-0.13658486,0.3920054,-1.063816,0.12592727,36
0.2084401,0.46320963,-1.063816,9.064653,37
0.40683502,0.52779305,-1.063816,0.27718067,38
-0.2413861,0.18663105,-1.063816,0.021105127,39
0.5122509,0.5227923,-1.063816,0.027436666,40
0.13543227,0.3055352,-1.063816,0.20401624,41
0.5122509,0.4387521,-1.063816,0.046431284,42
0.41804644,0.31269163,-1.063816,0.05065231,43
