x0,x1,x2,weight,indices
-0.46642876,-0.16241229,-0.9749006,0.07563777,0
1.7361552,1.4852234,-0.94988763,0.05628034,1
-0.43305627,-0.21922778,-0.94988763,0.022512138,2
0.46800074,-0.2760427,-0.94988763,0.07175744,3
1.0853918,-0.5317103,-0.94988763,0.09004855,4
-0.41637003,-0.1908199,-0.89797324,0.034471713,5
-0.11601768,0.37733006,-0.89797324,0.069646925,6
-5.52236,2.763561,-0.87296027,0.18572514,7
-0.43305627,0.5193675,-0.87296027,0.21878982,8
-0.94046324,0.11779228,-0.87296027,0.123113245,9
-0.08264519,0.4909602,-0.87296027,0.23145293,10
0.01747225,0.37733006,-0.87296027,0.0485418,11
0.1175897,0.20688523,-0.87296027,0.025326155,12
-0.38299754,-0.1908199,-0.87296027,0.03798923,13
0.1676484,-0.07843301,-0.87296027,0.1639165,14
-0.21613513,0.4986209,-0.8210459,0.09075205,15
-0.31625256,-0.13400522,-0.8210459,0.07246094,16
-0.1363956,0.33207926,-0.8210459,2.0274992,17
-0.11601768,0.1500703,-0.8210459,0.05065231,18
0.18433465,-0.24763484,-0.8210459,0.045024276,19
0.040741373,-1.2266958,-0.8210459,0.07808898,20
-0.13270392,0.2926673,-0.7960329,3.3947597,21
0.1676484,0.34892273,-0.7960329,0.045024276,22
0.095465034,0.19571497,-0.7960329,0.17446907,23
-0.08264519,0.036440138,-0.7960329,0.14984642,24
-0.28288007,-0.13400522,-0.7960329,0.03095419,25
0.31782457,0.036440138,-0.7960329,0.03095419,26
0.1175897,-0.4180802,-0.7960329,0.07597846,27
-0.26619384,0.4625526,-0.7441193,0.028843677,28
0.13427594,0.97388816,-0.7441193,0.021105127,29
0.28445208,0.4909602,-0.7441193,0.0323612,30
0.5347457,0.4625526,-0.7441193,0.4270271,31
-0.26619384,0.064847745,-0.7441193,0.040099744,32
-0.26619384,0.34892246,-0.7441193,14.232595,33
-0.065958954,-0.105597354,-0.7441193,0.053466324,34
-0.03446396,0.013809234,-0.7441193,0.18853915,35
0.08421721,-0.07719001,-0.7441193,0.03798923,36
0.0842172,0.1500703,-0.7441193,0.18924265,37
0.13427594,-0.56011766,-0.7441193,0.2828087,38
0.13427594,0.2921078,-0.7441193,0.06753641,39
0.18433465,-0.1908199,-0.7441193,0.04572778,40
-0.68334985,0.37733006,-0.71910554,0.07316444,41
0.1676484,0.5761828,-0.71910554,0.026029656,42
0.560068,0.4103058,-0.71910554,0.17939359,43
-0.032586474,0.4625526,-0.71910554,0.10763615,44
-0.43305627,0.23529284,-0.71910554,0.07246094,45
-0.13495867,0.30091763,-0.71910554,10.487842,46
0.08386533,0.3964683,-0.71910554,0.10200812,47
0.29230157,0.30603155,-0.71910554,0.0647224,48
-0.25548872,-0.004830812,-0.71910554,0.083013505,49
0.06753097,0.12812582,-0.71910554,0.15758497,50
0.015041102,-0.018995494,-0.71910554,0.18783565,51
-0.28288007,-0.30445033,-0.71910554,0.042210255,52
-0.18276264,-0.30445033,-0.71910554,0.04572778,53
-0.13270392,-0.8441924,-0.71910554,0.09919411,54
-1.6678381,0.5193675,-0.6671919,0.13718334,55
-0.46642867,0.5193675,-0.6671919,0.030250685,56
