x0,x1,x2,weight,indices
0.56370866,-0.24016923,-1.3802625,0.02954718,0
0.5070478,-0.24016923,-1.2456783,0.021105127,1
0.16708419,1.7677847,-1.1771406,0.04572778,2
0.30873552,0.233931,-1.1771406,0.038692735,3
0.56370866,-0.24016923,-1.1771406,0.026733162,4
0.08804873,1.7790352,-1.1441168,0.025326155,5
0.5070478,-0.24016923,-1.1441168,0.023215642,6
0.47871825,-0.26805758,-1.0755792,0.023919148,7
0.42205688,-0.100727916,-1.0425563,0.0330647,8
0.4787178,-0.26805758,-0.9740177,0.5849638,9
0.42205688,-0.27823165,-0.94099486,0.18220761,10
-0.002898066,0.8753608,-0.8724572,0.030250685,11
0.30873552,-0.21228102,-0.8724572,0.062611885,12
0.41698945,-0.28831244,-0.8724572,0.40381148,13
0.81868184,-0.323834,-0.8724572,0.037285727,14
0.7336905,-0.5450548,-0.8724572,0.13366581,15
0.25207508,-0.21228102,-0.8394334,0.04291376,16
0.3717016,-0.30448464,-0.8394334,1.1379182,17
-0.7678166,-0.6027165,-0.8394334,0.03587872,18
0.37392065,-0.28674796,-0.7708957,2.2438269,19
-0.34286165,-0.01706328,-0.73787194,0.057569787,20
0.35194087,-0.3075563,-0.73787194,2.891004,21
1.4419492,-0.6027165,-0.73787194,0.032539442,22
1.1586456,0.06660155,-0.6585365,0.032539442,23
0.56370866,-0.18439281,-0.6585365,0.03587682,24
0.2903161,-0.3136149,-0.6585365,3.645252,25
-2.0710123,0.34548405,-0.6585365,0.053398058,26
-0.116218954,1.7677847,-0.62551373,0.11847695,27
0.26898512,-0.32345733,-0.62551373,3.7941823,28
-0.0878885,-0.323834,-0.62551373,0.05172937,29
0.16708419,-0.57482827,-0.62551373,0.08426881,30
-0.0878885,1.7956731,-0.54617834,0.124317355,31
0.50931007,-0.1623899,-0.54617834,0.25364077,32
0.21524642,-0.31825158,-0.54617834,2.20559,33
0.04399998,-0.46007168,-0.54617834,0.27950546,34
-1.1361116,-0.7695888,-0.54617834,0.13850123,35
0.50704825,-0.10522785,-0.5131555,0.035042476,36
0.10881216,-0.26500756,-0.5131555,2.4250228,37
