x0,x1,x2,weight,indices
0.8265079,0.22424227,-1.7150203,0.036073398,0
-0.25715098,0.40500087,-1.7150203,0.009309265,1
-0.23204681,0.40500087,-1.6850684,0.012944479,2
-0.25715098,0.40500087,-1.6229031,0.010130462,3
1.2449092,0.83604157,-1.5929512,0.0499488,4
0.9436602,0.16862422,-1.5929512,0.10060111,5
-0.2697028,0.3632875,-1.5929512,0.010411863,6
-0.29480726,0.3632875,-1.5307859,0.012381677,7
1.1193888,0.6969961,-1.500834,0.022512138,8
0.96876425,0.19643284,-1.500834,0.03447171,9
-0.30735934,0.32157364,-1.500834,0.011818872,10
1.0775486,0.33547863,-1.4386697,0.026029656,11
-0.5207434,-0.5544117,-1.4386697,0.010974667,12
1.0524446,0.3632875,-1.3465526,0.05416983,13
-0.3701195,0.27986032,-1.3465526,0.028769786,14
1.194701,0.75639033,-1.3165997,0.08864154,15
-0.3701195,0.27986032,-1.2544354,0.01584423,16
-0.7843362,0.0712923,-1.2544354,0.016039899,17
-0.49893302,-0.9957086,-1.2544354,0.035175215,18
1.2449092,0.50233275,-1.2244835,0.022512138,19
0.03154566,2.0318315,-1.2244835,0.13634376,20
-0.42032757,0.27986005,-1.2244835,0.023493567,21
-0.4579833,-0.012134904,-1.2244835,0.017446907,22
-0.49563983,-0.22070292,-1.2244835,0.037426427,23
-0.4579833,-0.59612536,-1.2244835,0.023637744,24
-0.67136824,-0.053848244,-1.1623183,0.16546421,25
-0.5960557,0.029578961,-1.1623183,0.008723454,26
-0.40777522,0.2381467,-1.1623183,0.020260924,27
0.10685791,0.44671473,-1.1323663,0.03877667,28
-0.08142231,-0.012134904,-1.1323663,0.13467595,29
-0.6462638,0.029578961,-1.1323663,0.037426427,30
-0.42032757,0.19643337,-1.1323663,0.009567658,31
-0.38267133,-0.59612536,-1.1323663,0.010693264,32
1.2783811,0.61356884,-1.0702021,0.021808632,33
0.851612,0.19643337,-1.0702021,0.02954718,34
-0.70902395,-0.26241624,-1.0702021,0.024200546,35
-0.6109215,0.013111403,-1.0702021,0.04249166,36
-0.44543147,0.19643337,-1.0702021,0.23989497,37
0.96876436,0.91946906,-1.0402492,0.046431284,38
0.843244,-0.053848244,-1.0402492,0.086531036,39
-0.24902573,0.6364742,-1.0402492,0.029603694,40
-0.08142231,0.2381467,-1.0402492,0.021264624,41
-0.0061103287,-0.17898905,-1.0402492,0.01709509,42
-1.7759473,1.3644137,-1.0402492,0.011537471,43
-0.90985656,0.32157364,-1.0402492,0.039677642,44
-0.44761568,0.14721732,-1.0402492,0.47753873,45
-0.59729224,0.00040060136,-1.0402492,0.03517521,46
-0.5709518,-0.38755733,-1.0402492,0.015758496,47
0.2574824,-0.9715478,-1.0402492,0.03630082,48
0.6173073,1.5868862,-0.9780849,0.07246094,49
1.1277568,0.64556354,-0.9780849,0.047134787,50
1.2030691,0.7526144,-0.9780849,0.21175478,51
0.92692435,0.16862422,-0.9780849,0.023215642,52
-0.181839,0.7387099,-0.9780849,0.0429462,53
-0.3701195,0.61356884,-0.9780849,0.03335627,54
-0.181839,0.90556407,-0.9780849,0.095899284,55
-0.3701195,0.11300617,-0.9780849,0.050034408,56
-1.2738657,0.61356884,-0.9780849,0.027577369,57
-0.5584,-0.17898905,-0.9780849,0.017728308,58
-0.48896047,0.14821407,-0.9780849,1.0382606,59
-0.44543147,-0.30413014,-0.9780849,0.054591935,60
0.2700345,-1.1801152,-0.9780849,0.0090048555,61
